payment_id,booking_id,payment_method,payment_status,amount
P00001280,B00001410,Mastercard,Success,71.71
P00001281,B00001412,Visa,Success,38.9
P00001283,B00001414,Visa,Failed,32.43
P00001284,B00001416,Paynow,Success,21.73
P00001285,B00001417,Visa,Success,54.26
P00001286,B00001418,Visa,Success,36.53
P00001287,B00001419,Cash,Success,36.37
P00001288,B00001421,Cash,Success,16.79
P00001289,B00001422,Visa,Success,32.83
P00001291,B00001424,Visa,Success,16.25
P00001292,B00001425,Mastercard,Success,31.06
P00001294,B00001427,Cash,Success,12.7
P00001296,B00001429,Cash,Success,18.86
P00001298,B00001434,Cash,Success,15.68
P00001302,B00001438,Mastercard,Success,19.18
P00001303,B00001439,Mastercard,Success,68.5
P00001306,B00001442,Paynow,Success,16.47
P00001309,B00001446,Paynow,Success,22.58
P00001310,B00001447,Paynow,Success,45.02
P00001312,B00001449,Mastercard,Success,43.56
P00001314,B00001451,Paynow,Success,30.67
P00001316,B00001453,Visa,Success,18.72
P00001319,B00001456,Visa,Success,9.58
P00001320,B00001457,Paynow,Success,55.73
P00001321,B00001458,Cash,Success,45.7
P00001324,B00001461,Visa,Refunded,36.35
P00001325,B00001462,Paynow,Success,31.58
P00001326,B00001463,Mastercard,Success,43.99
P00001329,B00001467,Mastercard,Success,36.54
P00001330,B00001468,Paynow,Success,36.76
P00001333,B00001471,Cash,Success,43.61
P00001335,B00001473,Paynow,Success,46.66
P00001336,B00001474,Paynow,Success,55.8
P00001337,B00001475,Cash,Success,48.49
P00001338,B00001476,Mastercard,Success,31.78
P00001339,B00001477,Visa,Success,17.01
P00001340,B00001478,Mastercard,Success,46.42
P00001341,B00001479,Cash,Success,18.08
P00001342,B00001480,Mastercard,Success,31.49
P00001343,B00001481,Paynow,Failed,19.13
P00001346,B00001485,Visa,Success,55.68
P00001347,B00001486,Paynow,Success,41.9
P00001349,B00001488,Paynow,Success,10.94
P00001350,B00001489,Mastercard,Success,16.65
P00001351,B00001490,Paynow,Success,43.63
P00001353,B00001492,Paynow,Success,16.3
P00001354,B00001494,Paynow,Success,26.32
P00001355,B00001496,Paynow,Success,22.84
P00001358,B00001499,Visa,Success,54.2
P00001359,B00001501,Mastercard,Success,25.44
P00001364,B00001506,Visa,Success,34.38
P00001365,B00001507,Paynow,Success,31.62
P00001366,B00001508,Visa,Success,46.98
P00001368,B00001510,Mastercard,Success,21.78
P00001370,B00001513,Visa,Success,20.57
P00001372,B00001515,Cash,Success,13.16
P00001374,B00001517,Visa,Success,11.45
P00001375,B00001518,Mastercard,Success,15.12
P00001380,B00001523,Mastercard,Success,33.97
P00001384,B00001528,Mastercard,Success,53.66
P00001385,B00001529,Cash,Success,34.18
P00001388,B00001532,Cash,Success,21.83
P00001396,B00001540,Paynow,Success,11.29
P00001397,B00001541,Cash,Success,36.91
P00001399,B00001543,Cash,Success,23.87
P00001400,B00001545,Paynow,Success,45.29
P00001401,B00001546,Cash,Success,43.56
P00001404,B00001550,Cash,Success,70.7
P00001406,B00001552,Visa,Success,44.24
P00001408,B00001554,Paynow,Success,34.01
P00001410,B00001556,Mastercard,Success,18.79
P00001413,B00001559,Paynow,Success,9.06
P00001415,B00001561,Cash,Success,15.24
P00001417,B00001563,Visa,Success,17.48
P00001418,B00001564,Visa,Success,17.51
P00001419,B00001566,Mastercard,Success,54.86
P00001421,B00001568,Paynow,Success,21.9
P00001422,B00001569,Paynow,Success,22.0
P00001423,B00001570,Cash,Success,12.22
P00001424,B00001571,Cash,Success,36.23
P00001425,B00001572,Visa,Success,34.21
P00001426,B00001573,Cash,Success,29.36
P00001428,B00001576,Paynow,Success,54.38
P00001429,B00001577,Visa,Success,50.29
P00001430,B00001578,Visa,Success,42.81
P00001431,B00001579,Paynow,Success,34.37
P00001432,B00001580,Cash,Success,30.37
P00001435,B00001583,Paynow,Success,32.51
P00001440,B00001589,Cash,Success,25.19
P00001442,B00001592,Visa,Success,25.1
P00001443,B00001593,Visa,Success,30.04
P00001444,B00001594,Cash,Success,77.78
P00001446,B00001596,Visa,Success,32.27
P00001447,B00001597,Mastercard,Success,29.33
P00001448,B00001598,Cash,Success,38.33
P00001450,B00001600,Paynow,Success,20.12
P00001451,B00001601,Paynow,Success,43.52
P00001452,B00001602,Visa,Success,14.05
P00001454,B00001605,Visa,Success,51.35
P00001455,B00001606,Cash,Success,47.25
P00001456,B00001607,Cash,Success,11.71
P00001457,B00001608,Mastercard,Success,13.94
P00001458,B00001609,Paynow,Success,30.46
P00001460,B00001611,Mastercard,Success,47.57
P00001461,B00001612,Paynow,Success,53.81
P00001462,B00001613,Visa,Success,26.42
P00001467,B00001618,Visa,Success,14.31
P00001470,B00001621,Cash,Success,11.97
P00001471,B00001622,Cash,Success,20.16
P00001479,B00001630,Paynow,Success,9.65
P00001480,B00001631,Paynow,Success,29.98
P00001481,B00001632,Paynow,Success,55.34
P00001484,B00001635,Paynow,Success,15.87
P00001485,B00001636,Visa,Success,36.07
P00001488,B00001639,Paynow,Success,55.76
P00001489,B00001640,Paynow,Success,51.55
P00001494,B00001646,Mastercard,Success,30.77
P00001495,B00001647,Visa,Success,7.02
P00001496,B00001648,Mastercard,Success,37.26
P00001502,B00001654,Mastercard,Success,35.29
P00001503,B00001655,Mastercard,Success,56.54
P00001505,B00001658,Visa,Success,49.14
P00001506,B00001659,Mastercard,Success,45.4
P00001507,B00001661,Paynow,Success,36.14
P00001510,B00001664,Visa,Success,33.32
P00001512,B00001666,Visa,Success,13.15
P00001515,B00001669,Paynow,Success,49.16
P00001516,B00001670,Visa,Success,21.49
P00001517,B00001671,Mastercard,Success,13.37
P00001520,B00001674,Cash,Success,13.31
P00001521,B00001675,Mastercard,Success,10.31
P00001523,B00001677,Visa,Success,31.49
P00001524,B00001678,Visa,Success,77.81
P00001528,B00001682,Visa,Success,22.51
P00001530,B00001684,Cash,Success,38.82
P00001533,B00001688,Cash,Success,34.92
P00001535,B00001690,Mastercard,Success,30.19
P00001536,B00001691,Visa,Success,16.66
P00001542,B00001698,Visa,Success,24.44
P00001545,B00001701,Mastercard,Success,54.02
P00001547,B00001703,Paynow,Success,34.07
P00001552,B00001708,Visa,Success,26.64
P00001553,B00001709,Paynow,Success,25.87
P00001554,B00001710,Mastercard,Success,55.03
P00001555,B00001711,Mastercard,Success,14.81
P00001558,B00001714,Mastercard,Success,23.35
P00001560,B00001716,Visa,Success,60.31
P00001563,B00001719,Mastercard,Success,10.11
P00001566,B00001722,Mastercard,Success,35.3
P00001567,B00001723,Visa,Success,26.78
P00001568,B00001724,Mastercard,Success,10.78
P00001569,B00001725,Visa,Success,13.92
P00001570,B00001726,Mastercard,Success,24.55
P00001572,B00001728,Visa,Success,18.04
P00001573,B00001729,Paynow,Success,34.38
P00001576,B00001734,Visa,Success,27.49
P00001577,B00001735,Cash,Success,36.25
P00001578,B00001736,Cash,Success,33.97
P00001581,B00001739,Cash,Success,31.62
P00001582,B00001740,Cash,Success,27.38
P00001588,B00001746,Cash,Success,60.82
P00001589,B00001747,Paynow,Success,15.31
P00001590,B00001749,Mastercard,Success,22.15
P00001593,B00001752,Paynow,Success,19.57
P00001594,B00001753,Cash,Success,44.37
P00001596,B00001755,Mastercard,Success,57.26
P00001600,B00001759,Paynow,Success,30.4
P00001602,B00001761,Visa,Success,24.09
P00001604,B00001764,Cash,Success,23.34
P00001605,B00001765,Paynow,Success,8.25
P00001606,B00001766,Mastercard,Success,20.83
P00001607,B00001767,Paynow,Success,36.37
P00001608,B00001768,Visa,Success,10.1
P00001611,B00001771,Paynow,Success,26.86
P00001617,B00001777,Paynow,Refunded,20.83
P00001619,B00001779,Visa,Success,20.81
P00001620,B00001780,Mastercard,Success,60.43
P00001621,B00001781,Paynow,Success,12.01
P00001622,B00001782,Visa,Success,25.61
P00001627,B00001787,Visa,Success,17.8
P00001630,B00001790,Visa,Success,15.73
P00001635,B00001795,Cash,Success,35.5
P00001637,B00001797,Visa,Success,36.14
P00001638,B00001798,Paynow,Success,41.26
P00001639,B00001799,Mastercard,Success,11.04
P00001640,B00001800,Cash,Success,26.52
P00001643,B00001803,Paynow,Success,35.64
P00001644,B00001804,Paynow,Success,36.17
P00001646,B00001806,Visa,Failed,25.09
P00001649,B00001810,Paynow,Success,77.93
P00001650,B00001811,Visa,Success,20.33
P00001652,B00001814,Mastercard,Success,27.61
P00001653,B00001815,Visa,Failed,35.81
P00001656,B00001818,Mastercard,Success,56.62
P00001658,B00001820,Cash,Success,38.3
P00001659,B00001821,Cash,Success,35.05
P00001662,B00001824,Visa,Success,11.14
P00001666,B00001828,Cash,Success,58.99
P00001667,B00001829,Mastercard,Success,48.36
P00001670,B00001833,Visa,Success,31.97
P00001672,B00001835,Visa,Success,43.78
P00001675,B00001839,Visa,Success,28.85
P00001677,B00001842,Mastercard,Success,57.91
P00001681,B00001847,Mastercard,Success,41.27
P00001687,B00001853,Paynow,Success,34.82
P00001688,B00001854,Mastercard,Success,53.41
P00001691,B00001857,Paynow,Success,55.33
P00001693,B00001860,Visa,Success,18.37
P00001694,B00001861,Paynow,Success,14.63
P00001696,B00001864,Visa,Success,19.55
P00001701,B00001870,Cash,Success,71.28
P00001703,B00001872,Paynow,Success,38.59
P00001704,B00001873,Cash,Success,31.59
P00001705,B00001874,Paynow,Success,6.5
P00001706,B00001875,Paynow,Success,41.89
P00001707,B00001876,Cash,Success,70.37
P00001710,B00001879,Paynow,Success,21.27
P00001712,B00001881,Cash,Success,47.5
P00001713,B00001882,Visa,Success,23.02
P00001716,B00001886,Cash,Success,16.33
P00001717,B00001887,Cash,Success,17.65
P00001718,B00001888,Paynow,Success,27.75
P00001720,B00001890,Visa,Success,24.36
P00001721,B00001891,Visa,Success,35.59
P00001722,B00001892,Cash,Success,42.35
P00001725,B00001895,Visa,Success,24.82
P00001726,B00001898,Paynow,Success,18.1
P00001730,B00001902,Mastercard,Success,45.39
P00001732,B00001904,Paynow,Success,18.34
P00001733,B00001905,Paynow,Success,39.08
P00001736,B00001908,Paynow,Success,36.49
P00001737,B00001909,Visa,Success,9.43
P00001738,B00001910,Visa,Success,40.88
P00001745,B00001917,Cash,Success,11.57
P00001748,B00001920,Visa,Success,20.2
P00001749,B00001922,Visa,Success,41.13
P00001750,B00001924,Mastercard,Refunded,19.81
P00001754,B00001928,Paynow,Success,13.36
P00001755,B00001929,Paynow,Success,16.85
P00001756,B00001930,Cash,Success,34.22
P00001757,B00001931,Mastercard,Success,77.28
P00001765,B00001940,Visa,Success,44.54
P00001768,B00001943,Paynow,Success,39.1
P00001769,B00001944,Cash,Success,23.63
P00001770,B00001945,Cash,Success,40.56
P00001771,B00001946,Cash,Success,22.26
P00001779,B00001954,Paynow,Success,15.35
P00001782,B00001957,Mastercard,Success,20.36
P00001786,B00001961,Visa,Success,25.67
P00001787,B00001963,Paynow,Success,19.31
P00001788,B00001964,Cash,Success,31.81
P00001789,B00001965,Cash,Success,54.94
P00001790,B00001966,Visa,Success,71.5
P00001792,B00001969,Visa,Success,50.94
P00001796,B00001973,Mastercard,Success,30.65
P00001798,B00001976,Paynow,Success,19.67
P00001801,B00001979,Visa,Success,18.48
P00001803,B00001981,Visa,Success,29.92
P00001804,B00001982,Visa,Success,40.18
P00001805,B00001983,Visa,Success,39.29
P00001806,B00001984,Visa,Success,20.66
P00001807,B00001985,Visa,Success,24.39
P00001808,B00001986,Visa,Success,6.59
P00001810,B00001988,Visa,Success,24.18
P00001815,B00001995,Visa,Success,12.41
P00001816,B00001997,Paynow,Success,46.05
P00001819,B00002000,Mastercard,Success,35.8
P00001820,B00002002,Cash,Success,14.08
P00001823,B00002005,Mastercard,Success,45.92
P00001827,B00002009,Visa,Success,20.79
P00001831,B00002014,Paynow,Success,42.41
P00001833,B00002016,Mastercard,Success,34.25
P00001834,B00002017,Cash,Success,59.09
P00001835,B00002018,Cash,Success,29.83
P00001836,B00002019,Paynow,Success,10.84
P00001837,B00002020,Mastercard,Success,39.72
P00001838,B00002022,Mastercard,Success,34.92
P00001843,B00002027,Mastercard,Success,33.32
P00001846,B00002030,Paynow,Success,35.22
P00001849,B00002033,Cash,Failed,56.14
P00001850,B00002034,Paynow,Success,33.66
P00001851,B00002035,Cash,Success,48.87
P00001853,B00002037,Paynow,Success,20.9
P00001855,B00002039,Visa,Success,40.54
P00001856,B00002040,Mastercard,Success,34.36
P00001859,B00002045,Cash,Success,58.61
P00001865,B00002055,Mastercard,Success,26.66
P00001868,B00002060,Cash,Success,30.99
P00001870,B00002062,Paynow,Success,20.02
P00001871,B00002063,Mastercard,Success,13.05
P00001872,B00002064,Visa,Success,23.02
P00001873,B00002065,Visa,Success,49.3
P00001877,B00002071,Paynow,Success,49.32
P00001881,B00002077,Visa,Success,24.28
P00001882,B00002078,Mastercard,Success,24.43
P00001883,B00002079,Cash,Success,59.28
P00001884,B00002080,Visa,Success,21.07
P00001885,B00002081,Mastercard,Success,36.24
P00001886,B00002082,Mastercard,Success,29.36
P00001887,B00002083,Mastercard,Success,41.36
P00001888,B00002084,Visa,Success,17.34
P00001890,B00002088,Visa,Success,59.3
P00001893,B00002091,Paynow,Success,19.97
P00001894,B00002092,Cash,Success,38.06
P00001905,B00002105,Paynow,Success,31.45
P00001907,B00002107,Cash,Success,48.24
P00001909,B00002109,Mastercard,Success,26.69
P00001910,B00002111,Paynow,Success,57.78
P00001911,B00002113,Paynow,Success,15.32
P00001914,B00002116,Cash,Success,49.52
P00001915,B00002117,Cash,Success,47.06
P00001919,B00002121,Paynow,Success,41.82
P00001920,B00002122,Visa,Success,25.24
P00001922,B00002125,Paynow,Success,13.81
P00001925,B00002128,Paynow,Success,35.35
P00001926,B00002129,Visa,Success,13.78
P00001928,B00002131,Paynow,Success,10.48
P00001929,B00002132,Paynow,Success,31.52
P00001932,B00002135,Visa,Success,50.64
P00001935,B00002138,Paynow,Success,31.97
P00001936,B00002139,Mastercard,Success,32.93
P00001939,B00002143,Paynow,Success,35.14
P00001942,B00002146,Mastercard,Success,18.81
P00001946,B00002150,Paynow,Success,74.71
P00001947,B00002151,Paynow,Success,44.71
P00001950,B00002154,Paynow,Success,55.04
P00001951,B00002155,Paynow,Success,32.23
P00001952,B00002156,Paynow,Success,38.48
P00001953,B00002157,Cash,Success,35.0
P00001955,B00002159,Visa,Success,21.5
P00001956,B00002160,Cash,Success,39.53
P00001958,B00002162,Cash,Success,43.78
P00001959,B00002163,Visa,Success,45.77
P00001961,B00002165,Visa,Success,63.07
P00001962,B00002166,Cash,Success,42.53
P00001963,B00002168,Mastercard,Success,11.4
P00001964,B00002169,Paynow,Success,8.83
P00001967,B00002172,Visa,Success,36.31
P00001971,B00002177,Paynow,Success,23.0
P00001972,B00002178,Cash,Success,50.89
P00001975,B00002181,Mastercard,Success,37.01
P00001977,B00002183,Mastercard,Success,40.92
P00001978,B00002184,Paynow,Success,10.9
P00001979,B00002185,Visa,Success,36.55
P00001980,B00002186,Paynow,Success,37.92
P00001981,B00002187,Mastercard,Success,21.35
P00001982,B00002189,Cash,Success,22.71
P00001984,B00002191,Cash,Success,17.82
P00001986,B00002193,Cash,Success,26.73
P00001987,B00002194,Mastercard,Success,30.54
P00001988,B00002196,Cash,Success,27.36
P00001990,B00002198,Paynow,Failed,29.26
P00001992,B00002200,Paynow,Success,17.06
P00001996,B00002204,Mastercard,Refunded,77.06
P00001999,B00002210,Paynow,Success,23.38
P00002000,B00002211,Paynow,Success,20.54
P00002003,B00002214,Visa,Success,14.47
P00002005,B00002216,Cash,Success,44.39
P00002007,B00002218,Visa,Success,11.38
P00002010,B00002222,Visa,Success,58.73
P00002011,B00002223,Visa,Success,20.42
P00002013,B00002225,Paynow,Success,36.37
P00002014,B00002226,Visa,Failed,38.29
P00002016,B00002228,Mastercard,Success,49.55
P00002018,B00002230,Paynow,Success,30.67
P00002019,B00002231,Cash,Failed,13.9
P00002028,B00002240,Cash,Success,15.62
P00002031,B00002243,Mastercard,Success,26.05
P00002033,B00002245,Mastercard,Success,16.01
P00002034,B00002246,Cash,Success,72.86
P00002035,B00002247,Mastercard,Success,6.2
P00002036,B00002248,Paynow,Success,66.89
P00002037,B00002249,Visa,Success,33.49
P00002038,B00002251,Mastercard,Success,54.76
P00002042,B00002255,Cash,Success,25.18
P00002045,B00002259,Mastercard,Success,57.5
P00002046,B00002260,Cash,Success,17.75
P00002051,B00002265,Cash,Success,46.67
P00002056,B00002272,Mastercard,Success,46.46
P00002057,B00002273,Visa,Success,34.16
P00002059,B00002277,Paynow,Success,27.48
P00002060,B00002278,Cash,Failed,34.32
P00002066,B00002285,Mastercard,Success,21.64
P00002069,B00002288,Mastercard,Success,29.6
P00002071,B00002290,Paynow,Success,61.44
P00002073,B00002292,Paynow,Success,35.8
P00002075,B00002294,Mastercard,Success,28.58
P00002076,B00002295,Paynow,Failed,7.62
P00002079,B00002299,Visa,Success,20.72
P00002080,B00002300,Cash,Success,11.16
P00002082,B00002302,Visa,Success,63.82
P00002083,B00002303,Mastercard,Success,9.33
P00002084,B00002304,Cash,Success,23.76
P00002088,B00002308,Cash,Success,19.36
P00002090,B00002310,Mastercard,Success,23.33
P00002091,B00002311,Paynow,Success,35.56
P00002093,B00002316,Paynow,Success,19.13
P00002096,B00002319,Paynow,Success,65.93
P00002098,B00002321,Visa,Success,30.55
P00002099,B00002322,Paynow,Success,33.35
P00002100,B00002323,Mastercard,Success,7.85
P00002101,B00002324,Cash,Success,12.97
P00002106,B00002329,Paynow,Success,56.3
P00002107,B00002330,Cash,Success,31.6
P00002110,B00002333,Paynow,Success,16.63
P00002112,B00002335,Paynow,Success,48.28
P00002113,B00002336,Visa,Success,30.47
P00002116,B00002339,Visa,Success,72.26
P00002118,B00002341,Cash,Success,6.06
P00002125,B00002349,Mastercard,Success,23.53
P00002126,B00002350,Visa,Success,24.67
P00002129,B00002353,Mastercard,Success,14.53
P00002130,B00002354,Paynow,Success,28.88
P00002131,B00002355,Paynow,Success,5.44
P00002132,B00002357,Mastercard,Success,29.82
P00002134,B00002360,Cash,Success,42.15
P00002135,B00002361,Cash,Success,44.24
P00002138,B00002364,Cash,Success,14.95
P00002145,B00002372,Cash,Success,31.08
P00002146,B00002373,Cash,Success,10.83
P00002148,B00002376,Visa,Success,40.41
P00002153,B00002382,Mastercard,Success,30.11
P00002154,B00002383,Visa,Success,13.88
P00002155,B00002384,Mastercard,Success,17.26
P00002157,B00002386,Paynow,Success,45.99
P00002159,B00002388,Paynow,Success,38.13
P00002164,B00002394,Visa,Success,36.94
P00002168,B00002399,Paynow,Success,45.13
P00002169,B00002400,Paynow,Success,32.38
P00002171,B00002402,Cash,Failed,25.62
P00002172,B00002403,Cash,Success,21.55
P00002174,B00002405,Paynow,Success,46.37
P00002178,B00002409,Paynow,Failed,18.41
P00002182,B00002414,Cash,Success,60.65
P00002185,B00002417,Paynow,Success,16.79
P00002186,B00002418,Cash,Success,20.61
P00002187,B00002419,Cash,Success,12.92
P00002190,B00002422,Paynow,Success,49.7
P00002191,B00002423,Visa,Success,21.61
P00002196,B00002430,Paynow,Success,20.13
P00002199,B00002434,Paynow,Success,53.08
P00002200,B00002435,Cash,Success,50.06
P00002205,B00002440,Mastercard,Success,58.28
P00002207,B00002442,Paynow,Success,29.15
P00002208,B00002443,Visa,Success,45.09
P00002209,B00002444,Paynow,Success,76.34
P00002210,B00002445,Mastercard,Success,41.05
P00002215,B00002450,Visa,Success,72.29
P00002222,B00002457,Cash,Success,14.5
P00002224,B00002459,Paynow,Success,13.77
P00002227,B00002462,Visa,Success,58.32
P00002230,B00002466,Paynow,Success,9.62
P00002231,B00002467,Paynow,Success,5.41
P00002232,B00002468,Mastercard,Success,37.39
P00002234,B00002470,Mastercard,Success,32.84
P00002237,B00002474,Visa,Success,53.37
P00002239,B00002477,Cash,Success,68.11
P00002242,B00002480,Visa,Success,37.97
P00002244,B00002482,Mastercard,Success,26.94
P00002246,B00002484,Visa,Success,45.14
P00002247,B00002486,Mastercard,Success,30.76
P00002248,B00002487,Mastercard,Success,9.33
P00002249,B00002488,Mastercard,Success,58.32
P00002250,B00002489,Cash,Success,42.98
