payment_id,booking_id,payment_method,payment_status,amount
P00001279,B00001438,Mastercard,Success,20.74
P00001280,B00001439,PayNow,Success,50.29
P00001281,B00001440,Visa,Success,59.45
P00001283,B00001442,PayNow,Success,13.08
P00001284,B00001443,Mastercard,Success,8.61
P00001285,B00001444,Cash,Success,35.14
P00001286,B00001445,Visa,Success,25.76
P00001287,B00001446,Mastercard,Success,69.72
P00001288,B00001447,Mastercard,Success,26.93
P00001289,B00001448,Visa,Success,18.95
P00001291,B00001450,Mastercard,Success,22.87
P00001292,B00001451,Visa,Success,51.41
P00001294,B00001453,Mastercard,Success,72.6
P00001296,B00001455,Cash,Success,18.14
P00001298,B00001457,Cash,Success,30.44
P00001302,B00001461,PayNow,Success,53.95
P00001303,B00001462,Visa,Success,77.04
P00001306,B00001465,Visa,Success,40.99
P00001309,B00001468,Cash,Refunded,28.1
P00001310,B00001469,Mastercard,Success,17.4
P00001312,B00001471,Mastercard,Success,33.7
P00001314,B00001473,Visa,Success,21.17
P00001316,B00001475,Visa,Success,28.57
P00001319,B00001479,Cash,Success,25.32
P00001320,B00001480,Cash,Success,13.76
P00001321,B00001481,Visa,Success,50.58
P00001324,B00001484,Visa,Success,9.04
P00001325,B00001485,Cash,Failed,16.6
P00001326,B00001486,PayNow,Success,34.22
P00001329,B00001490,Visa,Success,56.95
P00001330,B00001491,Mastercard,Success,39.01
P00001333,B00001494,Mastercard,Success,55.94
P00001335,B00001496,Mastercard,Success,8.06
P00001336,B00001497,Mastercard,Success,45.43
P00001337,B00001498,Mastercard,Success,28.32
P00001338,B00001499,Cash,Success,71.54
P00001339,B00001501,Cash,Success,37.92
P00001340,B00001502,Visa,Success,11.32
P00001341,B00001503,Cash,Success,39.92
P00001342,B00001504,PayNow,Success,37.93
P00001343,B00001505,PayNow,Success,21.46
P00001346,B00001508,Visa,Success,12.7
P00001347,B00001509,PayNow,Success,31.14
P00001349,B00001512,PayNow,Success,26.58
P00001350,B00001513,Visa,Success,17.38
P00001351,B00001514,Cash,Success,30.04
P00001353,B00001516,PayNow,Success,41.39
P00001354,B00001517,Cash,Success,13.16
P00001355,B00001518,Cash,Refunded,40.81
P00001358,B00001521,Cash,Success,36.98
P00001359,B00001522,Visa,Success,38.12
P00001364,B00001527,Visa,Success,33.12
P00001365,B00001528,Visa,Success,41.44
P00001366,B00001530,Mastercard,Success,45.32
P00001368,B00001532,Mastercard,Success,20.4
P00001370,B00001534,Cash,Success,35.98
P00001372,B00001536,Mastercard,Failed,12.77
P00001374,B00001539,Visa,Success,12.02
P00001375,B00001540,Cash,Success,40.08
P00001380,B00001545,Cash,Success,10.12
P00001384,B00001549,Mastercard,Success,46.64
P00001385,B00001550,Visa,Success,9.25
P00001388,B00001553,Mastercard,Success,25.34
P00001396,B00001563,Mastercard,Success,9.61
P00001397,B00001564,Mastercard,Success,26.68
P00001399,B00001566,PayNow,Success,51.17
P00001400,B00001567,Cash,Success,21.02
P00001401,B00001568,Cash,Success,47.84
P00001404,B00001571,Mastercard,Success,13.03
P00001406,B00001573,Cash,Success,41.14
P00001408,B00001575,Cash,Failed,40.51
P00001410,B00001577,Mastercard,Success,57.37
P00001413,B00001580,Cash,Success,64.08
P00001415,B00001582,Cash,Success,42.28
P00001417,B00001584,PayNow,Success,43.95
P00001418,B00001585,Mastercard,Success,27.58
P00001419,B00001586,PayNow,Success,17.52
P00001421,B00001588,Cash,Success,14.35
P00001422,B00001589,PayNow,Success,33.52
P00001423,B00001590,Cash,Refunded,38.84
P00001424,B00001591,Mastercard,Success,52.29
P00001425,B00001592,Visa,Success,21.89
P00001426,B00001593,Visa,Success,24.7
P00001428,B00001596,Cash,Success,42.61
P00001429,B00001597,PayNow,Success,10.66
P00001430,B00001598,Cash,Failed,54.09
P00001431,B00001600,Visa,Success,28.34
P00001432,B00001602,Cash,Success,15.72
P00001435,B00001606,Cash,Success,16.85
P00001440,B00001611,Cash,Success,8.75
P00001442,B00001613,Mastercard,Success,43.68
P00001443,B00001614,Cash,Success,55.25
P00001444,B00001615,Mastercard,Success,35.26
P00001446,B00001617,Visa,Success,24.22
P00001447,B00001618,Cash,Success,34.55
P00001448,B00001619,Cash,Success,6.68
P00001450,B00001621,Mastercard,Success,44.8
P00001451,B00001622,Cash,Success,15.8
P00001452,B00001623,Mastercard,Success,69.74
P00001454,B00001625,Visa,Success,7.0
P00001455,B00001626,Mastercard,Success,44.68
P00001456,B00001627,PayNow,Success,6.85
P00001457,B00001628,Cash,Success,25.07
P00001458,B00001629,Mastercard,Success,30.11
P00001460,B00001631,Mastercard,Success,50.62
P00001461,B00001632,Visa,Success,17.16
P00001462,B00001633,Cash,Success,21.01
P00001467,B00001640,Mastercard,Success,12.73
P00001470,B00001643,PayNow,Success,77.4
P00001471,B00001644,Mastercard,Success,6.1
P00001479,B00001654,Cash,Success,42.6
P00001480,B00001655,Cash,Success,64.27
P00001481,B00001657,Mastercard,Success,44.12
P00001484,B00001660,Cash,Success,31.91
P00001485,B00001661,Cash,Success,43.58
P00001488,B00001664,Cash,Success,20.92
P00001489,B00001665,Mastercard,Success,62.81
P00001494,B00001671,Visa,Success,21.54
P00001495,B00001672,Cash,Success,26.78
P00001496,B00001673,PayNow,Success,45.92
P00001502,B00001682,PayNow,Success,22.73
P00001503,B00001683,PayNow,Success,12.82
P00001505,B00001685,PayNow,Success,24.68
P00001506,B00001687,Mastercard,Success,23.6
P00001507,B00001688,PayNow,Refunded,14.21
P00001510,B00001692,Visa,Success,27.98
P00001512,B00001694,PayNow,Success,30.24
P00001515,B00001699,Cash,Success,11.09
P00001516,B00001700,Cash,Success,37.44
P00001517,B00001701,Visa,Success,11.21
P00001520,B00001704,Cash,Success,30.38
P00001521,B00001705,PayNow,Success,33.29
P00001523,B00001707,Cash,Success,23.54
P00001524,B00001708,Visa,Failed,33.91
P00001528,B00001716,PayNow,Success,8.84
P00001530,B00001718,Visa,Success,46.7
P00001533,B00001721,Cash,Success,10.64
P00001535,B00001723,Visa,Success,42.93
P00001536,B00001724,Visa,Success,32.06
P00001542,B00001730,Visa,Success,14.21
P00001545,B00001733,Cash,Success,17.04
P00001547,B00001735,Mastercard,Success,17.18
P00001552,B00001741,Cash,Success,22.39
P00001553,B00001742,PayNow,Failed,16.22
P00001554,B00001743,Cash,Failed,43.45
P00001555,B00001744,Visa,Success,33.18
P00001558,B00001747,Cash,Success,28.11
P00001560,B00001750,Mastercard,Success,26.89
P00001563,B00001755,Cash,Success,54.02
P00001566,B00001759,PayNow,Success,9.68
P00001567,B00001760,Visa,Success,17.32
P00001568,B00001761,Cash,Success,56.23
P00001569,B00001762,Mastercard,Success,36.9
P00001570,B00001763,Cash,Success,36.45
P00001572,B00001765,Cash,Success,32.67
P00001573,B00001766,Cash,Success,41.18
P00001576,B00001769,PayNow,Success,9.23
P00001577,B00001770,Cash,Success,38.92
P00001578,B00001771,Cash,Success,31.57
P00001581,B00001774,Mastercard,Success,37.02
P00001582,B00001775,Visa,Success,9.07
P00001588,B00001782,PayNow,Success,25.37
P00001589,B00001783,Visa,Success,11.25
P00001590,B00001784,Visa,Success,24.03
P00001593,B00001789,Cash,Success,23.74
P00001594,B00001790,Cash,Success,34.19
P00001596,B00001792,Visa,Success,14.72
P00001600,B00001796,Mastercard,Success,38.02
P00001602,B00001798,Cash,Success,20.2
P00001604,B00001801,Mastercard,Success,6.62
P00001605,B00001802,PayNow,Success,21.98
P00001606,B00001803,Mastercard,Success,33.8
P00001607,B00001804,Cash,Success,25.74
P00001608,B00001805,Mastercard,Success,11.39
P00001611,B00001809,Visa,Success,25.26
P00001617,B00001816,Mastercard,Success,51.57
P00001619,B00001818,Visa,Success,6.59
P00001620,B00001819,PayNow,Success,38.17
P00001621,B00001820,Cash,Success,42.86
P00001622,B00001823,Mastercard,Success,27.34
P00001627,B00001828,Mastercard,Success,17.66
P00001630,B00001831,Cash,Success,18.81
P00001635,B00001836,Visa,Success,25.94
P00001637,B00001838,Mastercard,Success,59.35
P00001638,B00001839,PayNow,Success,42.26
P00001639,B00001840,Visa,Success,30.55
P00001640,B00001841,Mastercard,Success,27.58
P00001643,B00001845,Cash,Success,48.29
P00001644,B00001846,PayNow,Success,64.01
P00001646,B00001848,Visa,Success,34.79
P00001649,B00001853,Cash,Success,34.24
P00001650,B00001854,Visa,Success,22.91
P00001652,B00001856,Cash,Success,27.37
P00001653,B00001857,Mastercard,Success,20.16
P00001656,B00001860,PayNow,Success,45.56
P00001658,B00001864,PayNow,Success,30.34
P00001659,B00001866,Visa,Success,14.52
P00001662,B00001870,Cash,Success,26.42
P00001666,B00001874,Cash,Success,30.64
P00001667,B00001876,Mastercard,Success,7.69
P00001670,B00001880,PayNow,Success,34.91
P00001672,B00001882,Cash,Success,29.52
P00001675,B00001885,Visa,Success,14.9
P00001677,B00001887,Mastercard,Success,54.05
P00001681,B00001892,PayNow,Success,39.31
P00001687,B00001898,Cash,Success,11.52
P00001688,B00001900,Cash,Success,65.5
P00001691,B00001904,Cash,Success,71.78
P00001693,B00001906,Visa,Success,51.53
P00001694,B00001907,Cash,Success,13.93
P00001696,B00001909,PayNow,Success,35.81
P00001701,B00001915,Mastercard,Success,28.08
P00001703,B00001917,Visa,Success,15.77
P00001704,B00001918,PayNow,Success,20.25
P00001705,B00001919,Cash,Success,9.36
P00001706,B00001920,Mastercard,Success,12.01
P00001707,B00001921,PayNow,Success,16.64
P00001710,B00001924,Cash,Success,17.63
P00001712,B00001926,Cash,Success,73.94
P00001713,B00001928,PayNow,Success,43.92
P00001716,B00001931,PayNow,Success,39.51
P00001717,B00001932,PayNow,Success,26.8
P00001718,B00001933,Visa,Success,24.98
P00001720,B00001935,Cash,Success,17.74
P00001721,B00001936,Mastercard,Success,12.28
P00001722,B00001937,Visa,Success,19.96
P00001725,B00001940,Mastercard,Success,14.02
P00001726,B00001941,PayNow,Success,57.65
P00001730,B00001945,Visa,Success,63.0
P00001732,B00001947,Visa,Success,13.27
P00001733,B00001948,PayNow,Success,31.87
P00001736,B00001951,PayNow,Success,36.12
P00001737,B00001952,PayNow,Success,14.36
P00001738,B00001955,Mastercard,Success,32.53
P00001745,B00001962,Mastercard,Success,15.98
P00001748,B00001965,Cash,Success,41.18
P00001749,B00001966,Mastercard,Success,5.71
P00001750,B00001967,Mastercard,Success,33.07
P00001754,B00001971,Cash,Failed,11.06
P00001755,B00001972,Mastercard,Success,17.51
P00001756,B00001973,Mastercard,Success,32.06
P00001757,B00001974,Visa,Success,33.81
P00001765,B00001982,Cash,Success,6.49
P00001768,B00001985,Cash,Success,24.07
P00001769,B00001986,Mastercard,Success,45.02
P00001770,B00001987,Visa,Success,20.21
P00001771,B00001988,Cash,Success,46.82
P00001779,B00001996,Visa,Success,11.64
P00001782,B00001999,Visa,Success,37.31
P00001786,B00002003,Cash,Success,29.52
P00001787,B00002004,Visa,Success,70.94
P00001788,B00002005,Visa,Success,37.9
P00001789,B00002007,Visa,Success,52.3
P00001790,B00002008,Mastercard,Success,35.38
P00001792,B00002010,PayNow,Success,46.67
P00001796,B00002014,Cash,Success,7.88
P00001798,B00002016,Visa,Success,42.43
P00001801,B00002020,Visa,Success,7.27
P00001803,B00002022,Cash,Refunded,21.17
P00001804,B00002023,Cash,Success,16.94
P00001805,B00002024,Mastercard,Success,25.31
P00001806,B00002026,PayNow,Failed,67.3
P00001807,B00002028,Cash,Success,33.84
P00001808,B00002029,Visa,Success,6.48
P00001810,B00002032,Visa,Failed,62.81
P00001815,B00002039,Mastercard,Success,7.27
P00001816,B00002040,Visa,Success,7.1
P00001819,B00002043,Visa,Success,10.76
P00001820,B00002044,PayNow,Success,45.48
P00001823,B00002047,Cash,Success,26.16
P00001827,B00002051,Mastercard,Success,64.01
P00001831,B00002055,PayNow,Success,52.73
P00001833,B00002057,Cash,Success,44.26
P00001834,B00002058,Visa,Success,32.16
P00001835,B00002059,Visa,Success,13.12
P00001836,B00002060,Visa,Success,30.44
P00001837,B00002061,Mastercard,Success,22.34
P00001838,B00002062,Visa,Success,32.21
P00001843,B00002068,Mastercard,Success,19.15
P00001846,B00002071,Visa,Success,29.34
P00001849,B00002074,Visa,Success,60.67
P00001850,B00002075,Cash,Success,24.12
P00001851,B00002076,Mastercard,Success,15.05
P00001853,B00002078,Mastercard,Failed,28.75
P00001855,B00002081,Cash,Success,34.19
P00001856,B00002082,Mastercard,Success,53.06
P00001859,B00002086,PayNow,Success,15.68
P00001865,B00002092,Cash,Success,7.62
P00001868,B00002095,Mastercard,Success,35.77
P00001870,B00002097,Visa,Success,35.55
P00001871,B00002098,PayNow,Success,35.26
P00001872,B00002099,Cash,Success,12.67
P00001873,B00002100,Cash,Success,48.11
P00001877,B00002104,Cash,Success,22.74
P00001881,B00002109,Visa,Success,10.99
P00001882,B00002110,Mastercard,Success,42.75
P00001883,B00002111,Visa,Success,5.5
P00001884,B00002112,Cash,Success,34.25
P00001885,B00002113,Visa,Success,27.0
P00001886,B00002114,Visa,Success,16.96
P00001887,B00002115,Mastercard,Success,20.47
P00001888,B00002116,Visa,Success,31.18
P00001890,B00002118,PayNow,Success,28.88
P00001893,B00002121,Cash,Success,10.01
P00001894,B00002122,Cash,Success,25.27
P00001905,B00002133,Mastercard,Success,30.97
P00001907,B00002135,PayNow,Success,41.36
P00001909,B00002137,Cash,Success,70.58
P00001910,B00002138,Visa,Success,34.06
P00001911,B00002139,Mastercard,Success,34.13
P00001914,B00002143,Visa,Success,20.36
P00001915,B00002144,Mastercard,Success,26.5
P00001919,B00002148,Cash,Success,25.25
P00001920,B00002149,Cash,Success,46.22
P00001922,B00002151,Cash,Success,11.96
P00001925,B00002155,Cash,Success,55.87
P00001926,B00002156,Visa,Success,29.14
P00001928,B00002158,Mastercard,Refunded,53.81
P00001929,B00002159,PayNow,Success,29.09
P00001932,B00002162,PayNow,Success,15.02
P00001935,B00002165,Mastercard,Failed,39.48
P00001936,B00002166,Visa,Success,21.89
P00001939,B00002169,PayNow,Success,18.47
P00001942,B00002172,PayNow,Success,31.31
P00001946,B00002176,Cash,Success,47.79
P00001947,B00002177,Cash,Success,48.51
P00001950,B00002180,PayNow,Success,46.31
P00001951,B00002181,Mastercard,Success,11.32
P00001952,B00002182,Mastercard,Success,54.63
P00001953,B00002183,PayNow,Success,43.47
P00001955,B00002185,Visa,Success,35.45
P00001956,B00002187,Visa,Success,13.14
P00001958,B00002189,Cash,Success,33.14
P00001959,B00002190,PayNow,Success,41.6
P00001961,B00002192,Visa,Success,50.74
P00001962,B00002193,PayNow,Success,23.36
P00001963,B00002194,Cash,Success,23.98
P00001964,B00002195,Cash,Success,30.74
P00001967,B00002198,PayNow,Success,20.14
P00001971,B00002202,Visa,Success,15.65
P00001972,B00002203,PayNow,Success,30.5
P00001975,B00002206,Mastercard,Success,24.52
P00001977,B00002209,Mastercard,Success,48.0
P00001978,B00002210,Cash,Success,13.07
P00001979,B00002211,Visa,Success,45.82
P00001980,B00002212,PayNow,Success,15.05
P00001981,B00002213,Mastercard,Success,43.83
P00001982,B00002214,Mastercard,Success,43.2
P00001984,B00002217,Cash,Success,32.08
P00001986,B00002219,Cash,Success,9.07
P00001987,B00002220,PayNow,Success,18.62
P00001988,B00002221,PayNow,Success,45.27
P00001990,B00002223,Visa,Failed,29.34
P00001992,B00002225,Cash,Success,24.36
P00001996,B00002231,Visa,Success,22.97
P00001999,B00002234,Mastercard,Success,35.9
P00002000,B00002235,PayNow,Failed,31.81
P00002003,B00002238,Cash,Success,46.47
P00002005,B00002240,Mastercard,Success,30.77
P00002007,B00002242,Mastercard,Success,6.8
P00002010,B00002245,Mastercard,Success,11.54
P00002011,B00002246,PayNow,Success,29.84
P00002013,B00002248,Visa,Success,7.55
P00002014,B00002249,Cash,Success,27.12
P00002016,B00002251,Visa,Success,64.49
P00002018,B00002253,PayNow,Success,21.67
P00002019,B00002254,Cash,Success,38.2
P00002028,B00002263,Mastercard,Success,37.64
P00002031,B00002266,PayNow,Success,13.46
P00002033,B00002268,Cash,Success,32.75
P00002034,B00002269,Mastercard,Success,44.24
P00002035,B00002270,PayNow,Success,28.71
P00002036,B00002271,Mastercard,Success,16.9
P00002037,B00002272,Mastercard,Success,31.84
P00002038,B00002273,Cash,Success,19.25
P00002042,B00002278,PayNow,Success,58.12
P00002045,B00002281,Cash,Success,43.08
P00002046,B00002282,Cash,Success,51.05
P00002051,B00002289,Mastercard,Success,21.42
P00002056,B00002294,Visa,Success,24.35
P00002057,B00002295,Visa,Success,53.19
P00002059,B00002297,Cash,Success,22.88
P00002060,B00002298,Visa,Success,41.73
P00002066,B00002305,PayNow,Success,23.49
P00002069,B00002308,Visa,Success,14.03
P00002071,B00002310,Visa,Success,43.15
P00002073,B00002312,PayNow,Refunded,17.17
P00002075,B00002314,Mastercard,Success,76.34
P00002076,B00002315,PayNow,Success,35.68
P00002079,B00002318,PayNow,Success,35.12
P00002080,B00002319,Cash,Success,29.15
P00002082,B00002321,Mastercard,Success,41.9
P00002083,B00002322,PayNow,Success,17.12
P00002084,B00002323,PayNow,Success,30.0
P00002088,B00002327,Cash,Success,20.53
P00002090,B00002330,Cash,Success,32.35
P00002091,B00002331,PayNow,Success,6.3
P00002093,B00002333,Cash,Success,19.63
P00002096,B00002336,Visa,Success,31.13
P00002098,B00002339,Visa,Success,20.93
P00002099,B00002340,Cash,Success,25.13
P00002100,B00002341,Cash,Success,35.08
P00002101,B00002342,Mastercard,Success,9.47
P00002106,B00002347,Visa,Success,15.94
P00002107,B00002348,PayNow,Success,48.46
P00002110,B00002353,Mastercard,Success,14.16
P00002112,B00002356,Cash,Success,32.18
P00002113,B00002357,Mastercard,Success,75.05
P00002116,B00002360,Cash,Success,28.67
P00002118,B00002362,Mastercard,Success,24.89
P00002125,B00002369,Visa,Success,11.22
P00002126,B00002370,Visa,Success,52.79
P00002129,B00002374,Cash,Success,29.5
P00002130,B00002375,Cash,Success,9.83
P00002131,B00002378,PayNow,Success,16.45
P00002132,B00002379,Cash,Success,12.1
P00002134,B00002381,Cash,Success,30.28
P00002135,B00002382,Visa,Success,37.24
P00002138,B00002385,Mastercard,Success,34.32
P00002145,B00002392,PayNow,Success,7.1
P00002146,B00002393,Cash,Success,25.4
P00002148,B00002395,Mastercard,Success,52.06
P00002153,B00002400,Cash,Success,18.07
P00002154,B00002401,Mastercard,Success,67.66
P00002155,B00002402,PayNow,Success,20.42
P00002157,B00002404,PayNow,Success,33.78
P00002159,B00002406,Visa,Success,41.26
P00002164,B00002411,Visa,Success,28.88
P00002168,B00002416,PayNow,Success,24.43
P00002169,B00002418,Visa,Success,32.06
P00002171,B00002420,Cash,Success,32.02
P00002172,B00002421,Mastercard,Success,10.55
P00002174,B00002423,Visa,Success,64.99
P00002178,B00002427,Cash,Success,15.0
P00002182,B00002431,Cash,Success,52.18
P00002185,B00002434,Cash,Success,32.65
P00002186,B00002435,Visa,Refunded,34.25
P00002187,B00002436,Mastercard,Success,44.54
P00002190,B00002439,PayNow,Success,33.78
P00002191,B00002440,PayNow,Success,31.44
P00002196,B00002445,Visa,Refunded,33.25
P00002199,B00002448,PayNow,Success,30.17
P00002200,B00002449,PayNow,Success,40.27
P00002205,B00002455,Cash,Success,38.94
P00002207,B00002457,Mastercard,Success,72.72
P00002208,B00002458,Mastercard,Success,22.72
P00002209,B00002459,Mastercard,Success,51.26
P00002210,B00002460,Cash,Success,19.18
P00002215,B00002465,Visa,Success,44.76
P00002222,B00002473,Visa,Success,50.56
P00002224,B00002475,Visa,Success,47.11
P00002227,B00002478,Cash,Success,27.52
P00002230,B00002482,PayNow,Success,36.58
P00002231,B00002483,Mastercard,Success,54.22
P00002232,B00002484,PayNow,Success,31.8
P00002234,B00002486,PayNow,Success,72.62
P00002237,B00002490,PayNow,Success,64.7
P00002239,B00002492,Visa,Success,59.71
P00002242,B00002495,Mastercard,Success,54.22
P00002244,B00002498,Mastercard,Success,55.01
P00002246,B00002501,PayNow,Success,26.08
P00002247,B00002502,Cash,Success,12.15
P00002248,B00002503,Mastercard,Success,13.21
P00002249,B00002504,Mastercard,Success,40.13
