driver_id,total_trips,total_revenue,average_rating
D02458,12,442.64,2.75
D09074,12,442.62,2.8
D07079,12,442.58000000000004,2.4
D00959,14,442.56999999999994,1.8333333333333333
D06518,11,442.52,3.5
D07251,14,442.28000000000003,3.0
D00328,13,441.93999999999994,3.2
D08380,12,441.91999999999996,2.5
D07339,13,441.87,2.0
D07820,14,441.51,3.0
D05566,12,441.5,3.0
D00311,14,441.32000000000005,3.375
D03237,11,441.28000000000003,3.5
D09960,15,441.26,4.5
D07248,12,441.26,3.0
D02620,11,441.15,3.25
D01336,14,441.07,3.25
D04557,11,440.95,2.6666666666666665
D07154,15,440.84,3.4
D09761,13,440.78,4.0
D08439,14,440.71000000000004,2.0
D01002,15,440.66,2.7142857142857144
D09517,15,440.3,3.5
D04451,15,440.21000000000004,2.0
D00105,14,440.1700000000001,4.333333333333333
D00604,13,440.14000000000004,2.4
D08130,14,440.0,3.6666666666666665
D04419,13,439.95,2.5
D09656,12,439.89,2.0
D06154,13,439.89,2.0
D01436,15,439.81,4.0
D07285,14,439.78999999999996,3.0
D06439,15,439.68999999999994,2.5
D00931,13,439.51000000000005,3.6
D08348,11,439.42999999999995,3.4285714285714284
D01332,12,439.30999999999995,3.0
D05260,15,439.21999999999997,4.0
D07605,12,438.76,1.5
D07874,14,438.67999999999995,2.4
D06792,15,438.67999999999995,3.1666666666666665
D04155,14,438.5,2.75
D09959,11,438.44000000000005,3.2
D02595,16,438.44,3.5
D08763,11,438.39,2.0
D06467,12,438.31,2.0
D02640,13,438.24,3.0
D09871,15,438.23,3.4
D04850,16,438.23,2.25
D06645,12,438.12,4.2
D02909,14,438.10999999999996,3.4
D00541,14,437.97,3.25
D05602,14,437.95,4.2
D09683,12,437.85,1.6666666666666667
D02302,18,437.78000000000003,2.6
D05226,11,437.78,3.0
D05249,13,437.74000000000007,2.6
D04470,13,437.65999999999997,3.0
D00130,13,437.6,4.0
D08393,14,437.47,4.333333333333333
D01880,11,437.46000000000004,2.6
D03609,13,437.41999999999996,3.5
D06538,15,437.40000000000003,3.0
D08908,14,437.23,3.6666666666666665
D07763,13,437.22,2.0
D04791,13,437.13,2.1666666666666665
D07936,14,437.1,3.5
D01536,14,437.0799999999999,2.0
D08856,15,436.82,1.8
D01596,12,436.76,1.0
D05408,13,436.68,2.4
D07237,12,436.66,3.25
D01883,15,436.63,3.6666666666666665
D04032,11,436.55,2.5
D09967,15,436.55,3.3333333333333335
D06825,16,436.54,3.0
D09776,15,436.44,2.5714285714285716
D04191,14,436.4200000000001,1.0
D02943,12,436.3399999999999,2.75
D04685,10,436.32,3.25
D02128,14,436.27000000000004,4.2
D00422,13,436.25000000000006,2.3333333333333335
D09144,14,436.25,3.0
D04379,14,436.11,2.25
D00317,10,435.89000000000004,2.0
D07473,12,435.87,4.5
D02912,15,435.83,2.25
D00705,15,435.68,2.4
D02367,16,435.50000000000006,4.0
D03088,13,435.43,3.0
D06303,14,435.34000000000003,4.0
D08864,12,435.17999999999995,2.3333333333333335
D09393,15,435.15999999999997,1.0
D09734,14,435.09000000000003,3.0
D06390,15,434.9,2.3333333333333335
D01551,12,434.81,2.0
D05217,16,434.71,2.25
D02180,10,434.7,2.3333333333333335
D04476,9,434.64,3.0
D06590,12,434.62999999999994,2.2
D00823,14,434.56000000000006,4.0
D03554,12,434.53000000000003,4.5
D06517,13,434.51,3.25
D05550,12,434.21999999999997,3.5
D09855,11,434.11,3.0
D08675,12,433.98,4.5
D09170,13,433.98,2.0
D00007,13,433.93999999999994,3.2857142857142856
D01985,13,433.72,
D02251,17,433.63000000000005,3.375
D00144,13,433.51000000000005,1.5
D03313,12,433.31,2.8
D06258,18,433.22,3.75
D01022,12,433.21000000000004,3.6
D03350,14,433.15,2.5714285714285716
D05522,12,433.09,2.8
D00274,15,433.06,2.0
D01487,10,433.04999999999995,5.0
D04216,15,432.96000000000004,3.3333333333333335
D01783,11,432.87,1.6666666666666667
D07825,12,432.83000000000004,2.6666666666666665
D00574,13,432.76,4.0
D04868,12,432.64,2.4285714285714284
D06599,11,432.59,1.5
D06326,15,432.57,3.0
D03395,14,432.52000000000004,1.8333333333333333
D01008,15,432.5,3.3333333333333335
D09711,9,432.44000000000005,1.6
D06784,12,432.43,2.75
D01241,13,432.42,3.6
D06751,13,432.29,2.8333333333333335
D03747,15,432.16999999999996,3.5
D06245,13,432.03,3.5
D08484,11,431.90999999999997,4.0
D07390,13,431.85999999999996,4.2
D01666,14,431.61,3.25
D02787,11,431.59000000000003,2.6666666666666665
D05449,12,431.53,2.4
D03243,16,431.52,3.0
D06328,13,431.34,3.3333333333333335
D07638,14,431.22999999999996,4.666666666666667
D09896,12,431.20000000000005,2.6
D06731,13,431.11999999999995,2.0
D09883,15,431.02,3.5
D06776,13,430.89,3.2
D06221,14,430.75000000000006,3.857142857142857
D05201,14,430.66999999999996,2.0
D05736,14,430.53999999999996,2.75
D00827,16,430.2799999999999,2.5
D03741,15,430.26000000000005,3.75
D05519,12,430.15,2.4285714285714284
D01649,13,430.11,4.0
D02990,16,430.1,2.5714285714285716
D09741,11,430.0400000000001,4.2
D07992,15,430.03000000000003,3.1666666666666665
D00618,14,430.00000000000006,2.142857142857143
D07614,11,430.0,3.3333333333333335
D05275,14,429.99,3.0
D03631,15,429.94000000000005,2.6666666666666665
D09467,12,429.93,2.6666666666666665
D01312,15,429.89,2.8333333333333335
D04543,14,429.84000000000003,2.8
D08337,16,429.79,2.0
D00188,14,429.78000000000003,2.857142857142857
D02106,14,429.68999999999994,3.2
D04720,15,429.65,3.0
D04844,9,429.64000000000004,1.0
D04315,17,429.53000000000003,2.8333333333333335
D03104,14,429.47999999999996,4.666666666666667
D03004,11,429.46999999999997,3.0
D06434,15,429.4,4.4
D05253,16,429.37999999999994,3.25
D09910,12,429.37,3.5
D09784,16,429.27,3.2
D09720,13,429.23,2.3333333333333335
D09261,16,429.01,2.5
D02596,11,429.00000000000006,3.6666666666666665
D04261,13,428.91999999999996,2.0
D08506,17,428.9100000000001,3.125
D01849,14,428.77,2.25
D03503,13,428.75000000000006,2.4
D02767,13,428.75,2.8
D07178,15,428.71,2.3333333333333335
D07232,17,428.51000000000005,2.4
D04724,17,428.44000000000005,3.5714285714285716
D06083,13,428.37,2.0
D02722,14,428.35,5.0
D09577,14,428.31000000000006,2.1666666666666665
D01618,12,428.30000000000007,4.0
D06319,12,428.28,3.2
D01774,12,428.25999999999993,2.5
D09618,12,428.19,3.0
D07681,16,428.03,3.5
D02405,16,427.94999999999993,2.8
D09330,13,427.61999999999995,3.2
D00994,11,427.61,3.2857142857142856
D08127,13,427.58000000000004,2.6666666666666665
D04587,16,427.57,3.5
D04723,13,427.53000000000003,3.75
D08771,13,427.49999999999994,4.0
D08342,16,427.47999999999996,3.6666666666666665
D09933,12,427.42999999999995,4.2
D07180,10,427.39,2.2
D07837,17,427.26000000000005,3.0
D01018,16,427.2,3.111111111111111
D06219,12,426.95,3.75
D09850,13,426.91999999999996,4.0
D09292,11,426.90999999999997,3.6666666666666665
D01480,15,426.9,3.4
D05033,9,426.87,3.3333333333333335
D07868,13,426.84999999999997,2.25
D06969,13,426.79999999999995,3.3333333333333335
D03754,14,426.6500000000001,3.3333333333333335
D04132,15,426.64,4.0
D04915,14,426.5199999999999,2.75
D07066,13,426.31,3.0
D09159,13,426.14,3.5
D01172,12,426.08000000000004,3.5
D08180,13,426.07,2.6
D07904,15,426.05,3.4
D03214,15,426.0,3.6666666666666665
D05447,12,425.98,2.3333333333333335
D07735,13,425.89,2.0
D05641,14,425.83,2.625
D01637,11,425.78,3.0
D02733,16,425.77000000000004,2.6666666666666665
D06845,13,425.72,3.5
D08490,12,425.7,2.4
D05964,11,425.65,3.4
D01139,10,425.46999999999997,4.0
D07410,12,425.40000000000003,2.3333333333333335
D03789,11,425.29999999999995,4.0
D05762,15,425.14000000000004,2.0
D07996,15,425.09999999999997,3.7142857142857144
D00589,13,425.02,3.857142857142857
D05679,13,424.93000000000006,3.6
D06677,11,424.81,1.0
D05802,16,424.8,2.8333333333333335
D00357,10,424.79999999999995,3.6666666666666665
D08612,13,424.78999999999996,2.0
D09374,13,424.76,3.6666666666666665
D01134,13,424.69000000000005,4.5
D06358,14,424.64,3.8
D03781,18,424.51,4.0
D06343,18,424.43,3.2857142857142856
D01798,12,424.42,2.8333333333333335
D02077,15,424.4,3.625
D06654,13,424.38,3.2857142857142856
D02376,14,424.38,4.25
D03802,15,424.21,2.5
D03236,14,424.19000000000005,2.6
D09579,14,424.05000000000007,2.3333333333333335
D00983,14,424.04,3.2857142857142856
D04127,13,424.02,3.5
D08435,12,423.92,2.5
D06597,11,423.9,4.0
D04133,11,423.78999999999996,4.0
D04444,17,423.75,2.75
D03183,12,423.7,3.3333333333333335
D00419,15,423.62,3.0
D06170,13,423.56000000000006,3.0
D05603,15,423.48,3.2857142857142856
D05135,8,423.4,2.0
D03919,12,423.27,2.6
D06849,12,423.22,2.5
D02659,16,423.2199999999999,2.2
D00793,14,423.12999999999994,2.0
D02820,12,423.09000000000003,2.6
D09649,18,423.06000000000006,3.0
D01088,12,423.0399999999999,2.8333333333333335
D04827,12,423.03,4.0
D00835,12,423.02000000000004,4.0
D08409,13,422.99,3.6666666666666665
D00938,14,422.97999999999996,3.0
D05987,11,422.87,1.75
D02054,13,422.78999999999996,2.0
D03301,15,422.64,4.0
D07659,17,422.52,3.25
D05185,15,422.44,3.3333333333333335
D06531,16,422.37999999999994,2.3333333333333335
D03548,13,422.26,2.0
D05450,14,422.26,2.5
D05606,12,422.15000000000003,2.8
D06316,15,422.13,3.0
D08705,10,422.03999999999996,2.0
D00244,16,421.76,3.5
D00084,13,421.76,3.0
D05365,14,421.65999999999997,3.0
D01242,13,421.55,2.0
D02907,14,421.47,2.0
D09979,11,421.40999999999997,2.142857142857143
D02981,13,421.37,3.25
D08736,12,421.32,2.8333333333333335
D00141,13,421.31,3.3333333333333335
D01562,13,421.18999999999994,3.3333333333333335
D01326,12,421.05999999999995,3.75
D06273,17,421.02,3.8333333333333335
D08895,18,420.71,3.0
D03414,16,420.7099999999999,1.5
D06272,15,420.67,3.25
D00581,16,420.65999999999997,2.3333333333333335
D04549,13,420.63,2.2
D08959,14,420.59999999999997,4.5
D04781,13,420.54,1.25
D03820,14,420.49,1.6666666666666667
D00322,12,420.45,3.2857142857142856
D03053,16,420.45,2.3333333333333335
D09555,12,420.33000000000004,2.5
D08861,13,420.3299999999999,2.5
D06545,11,420.31000000000006,3.5
D00213,11,420.27,3.0
D03890,13,420.16,2.0
D06125,15,420.12,3.0
D01646,14,419.92999999999995,3.0
D09775,13,419.92,3.375
D06496,14,419.91,4.0
D00676,15,419.90999999999997,4.0
D01757,14,419.83,3.4
D06036,12,419.74,1.6666666666666667
D03419,14,419.73999999999995,1.0
D06446,14,419.7,3.0
D01268,10,419.55999999999995,3.0
D05841,12,419.37,2.25
D00547,12,419.3,2.4285714285714284
D01320,14,419.28999999999996,3.3333333333333335
D06479,13,419.18999999999994,5.0
D09575,15,419.08000000000004,3.0
D08270,17,418.99,3.6666666666666665
D09348,12,418.92,1.25
D04534,12,418.88,3.0
D05563,17,418.66999999999996,2.5
D00570,14,418.62,4.0
D00297,11,418.57,2.5
D04117,11,418.48,5.0
D02537,13,418.43,2.5714285714285716
D04696,11,418.3,3.0
D08214,13,418.2900000000001,4.333333333333333
D08711,14,418.18000000000006,2.6666666666666665
D00497,13,418.15999999999997,3.75
D09329,11,417.81000000000006,4.0
D09398,14,417.64,2.75
D05508,15,417.63000000000005,2.6666666666666665
D03158,12,417.55999999999995,3.0
D09162,15,417.52,2.8333333333333335
D09867,11,417.5199999999999,2.4
D02691,9,417.51,4.0
D00257,16,417.46000000000004,3.75
D07861,15,417.45,3.0
D00701,14,417.43,3.5714285714285716
D03190,15,417.4,1.6666666666666667
D06567,13,417.34000000000003,3.6666666666666665
D07234,15,417.3,2.6666666666666665
D03242,15,417.24999999999994,2.5
D01354,16,417.07,3.6
D00895,13,417.0,2.4
D06427,13,416.99999999999994,3.3333333333333335
D09132,15,416.86,
D07923,14,416.8299999999999,3.0
D03230,14,416.77,4.0
D02685,12,416.75,3.2857142857142856
D08063,17,416.46000000000004,2.8333333333333335
D00293,13,416.44999999999993,2.6
D07687,13,416.40000000000003,3.0
D07441,13,416.35,3.5
D05400,18,416.34000000000003,2.4
D07024,13,416.34000000000003,2.0
D09461,14,416.33000000000004,5.0
D08039,11,416.25000000000006,3.5
D02784,11,416.16,4.0
D07708,13,416.15000000000003,3.0
D02944,14,416.10999999999996,2.8
D03192,10,416.07000000000005,1.0
D05020,12,416.02,4.5
D07016,11,415.94000000000005,2.6
D02482,13,415.8,3.1666666666666665
D05626,16,415.76,3.1666666666666665
D00106,14,415.74,3.5
D01189,10,415.59000000000003,3.5
D00834,10,415.5400000000001,3.0
D01252,16,415.54,1.6666666666666667
D01574,12,415.52,2.75
D06934,15,415.48,2.25
D02346,11,415.4,2.0
D08729,11,414.94,2.6666666666666665
D00146,14,414.8,3.0
D01622,14,414.78000000000003,4.25
D08669,14,414.68,1.5
D01842,12,414.61,2.5
D04945,14,414.34999999999997,3.0
D08202,15,414.32,3.6666666666666665
D05070,13,414.21,2.2
D05236,12,414.18999999999994,2.25
D03600,11,414.17,3.2
D06008,14,414.1,3.3333333333333335
D08254,13,413.98,4.2
D09576,17,413.8299999999999,3.0
D08877,17,413.81999999999994,3.0
D08088,14,413.68999999999994,2.8333333333333335
D05469,15,413.61999999999995,3.5
D03280,14,413.51,3.5
D03161,14,413.43,2.8
D03494,12,413.36,2.0
D09229,13,413.3299999999999,4.0
D06905,12,413.26,3.0
D05945,12,413.13,2.3333333333333335
D03507,12,412.99,4.4
D04051,14,412.94,2.4
D07447,12,412.92999999999995,2.2
D00110,11,412.74,2.1666666666666665
D07704,13,412.71999999999997,3.2857142857142856
D08114,13,412.40999999999997,3.6666666666666665
D06807,13,412.3300000000001,3.25
D09426,12,412.31,2.5
D06223,15,412.29999999999995,2.5
D04487,12,412.2399999999999,3.0
D05502,13,412.2099999999999,2.8
D03110,15,412.2,2.75
D01060,15,412.05000000000007,3.5
D08761,13,411.94000000000005,4.0
D09450,14,411.94,2.4
D07815,14,411.91,2.6666666666666665
D03563,17,411.90999999999997,2.2857142857142856
D01043,11,411.85999999999996,3.25
D04033,13,411.72999999999996,3.75
D06085,12,411.69,2.5
D02171,17,411.65,2.0
D00583,15,411.59000000000003,2.8
D07830,11,411.46000000000004,4.0
D09635,14,411.46000000000004,3.0
D04245,15,411.38,3.857142857142857
D00396,11,411.38,4.0
D07649,14,411.3,4.0
D07249,17,411.28000000000003,3.3333333333333335
D03506,15,411.2,1.5
D00805,14,411.14000000000004,2.8333333333333335
D00216,13,411.14,1.75
D08129,10,411.14,1.5
D01805,15,411.13,3.3333333333333335
D05072,14,411.09999999999997,3.5
D03352,14,411.08,2.75
D08358,14,410.95000000000005,1.0
D08597,10,410.84,3.3333333333333335
D09089,13,410.73999999999995,2.0
D06348,13,410.68,3.3333333333333335
D05458,14,410.64,3.0
D01049,12,410.55999999999995,4.0
D02419,13,410.5,1.0
D05934,11,410.46000000000004,3.3333333333333335
D01179,16,410.44,3.2
D09068,11,410.41,3.3333333333333335
D01578,11,410.17999999999995,2.75
D05000,13,410.12000000000006,1.6666666666666667
D07338,12,410.08000000000004,3.25
D06236,13,410.06999999999994,3.6666666666666665
D08658,15,410.03,1.6666666666666667
D09373,10,410.0,2.6
D01846,13,409.99,4.5
D04285,11,409.97,3.0
D09648,17,409.92999999999995,4.333333333333333
D03359,13,409.81,3.0
D05615,15,409.80000000000007,2.5714285714285716
D06377,11,409.79999999999995,4.0
D03942,9,409.77,3.3333333333333335
D08047,12,409.71,2.5
D08543,12,409.69000000000005,2.6666666666666665
D06735,13,409.69000000000005,2.5
D02470,12,409.6,2.857142857142857
D03724,11,409.59,3.4
D02924,10,409.5,
D02191,12,409.49,4.5
D08249,15,409.48,2.4
D05991,12,409.48,4.5
D00429,11,409.43,3.0
D07886,9,409.4100000000001,4.25
D08049,15,409.41,3.6
D09465,13,409.20000000000005,1.4285714285714286
D06419,12,409.2,2.4
D02791,16,409.14,1.75
D08634,16,409.12,4.333333333333333
D01913,15,409.11999999999995,3.2857142857142856
D02652,13,409.03,2.0
D07284,9,409.01,3.0
D00577,11,409.01,3.3333333333333335
D05654,13,408.99,2.0
D01145,14,408.91999999999996,2.0
D00259,15,408.9,2.3333333333333335
D08283,15,408.89,3.6666666666666665
D07262,11,408.89,3.6
D04040,14,408.88,3.6666666666666665
D04767,12,408.86000000000007,4.0
D04211,14,408.85999999999996,3.3333333333333335
D09273,14,408.82,3.142857142857143
D06773,13,408.8,2.7142857142857144
D09846,15,408.79999999999995,2.4
D02066,11,408.77,2.0
D06264,10,408.75999999999993,3.0
D03481,14,408.68,2.3333333333333335
D09486,14,408.67,3.0
D05620,13,408.64000000000004,4.0
D05353,12,408.59000000000003,2.142857142857143
D09552,16,408.48999999999995,2.8
D04162,14,408.46999999999997,4.333333333333333
D07276,16,408.45000000000005,3.0
D07146,13,408.39000000000004,2.75
D02488,12,408.28,2.3333333333333335
D00704,12,408.25,3.0
D02209,10,408.22999999999996,3.5
D01607,12,408.18999999999994,1.3333333333333333
D00643,12,408.17,
D05142,12,408.17,
D04479,13,408.17,3.5
D06152,13,408.15,3.25
D07502,9,408.11000000000007,4.0
D00329,13,408.09999999999997,2.5
D00444,15,408.04999999999995,2.5
D01604,12,407.92,2.75
D05203,12,407.9,3.0
D04625,16,407.86999999999995,1.25
D05567,11,407.86,4.0
D00043,12,407.86,2.857142857142857
D08094,13,407.85,3.0
D03173,12,407.84000000000003,2.8333333333333335
D04889,15,407.81,2.5
D07097,14,407.68,2.5
D08663,12,407.58000000000004,3.0
D01513,11,407.56000000000006,2.0
D04010,15,407.56,4.2
D03757,15,407.54,2.0
D00637,12,407.5,1.5
D06864,13,407.48999999999995,4.5
D01547,12,407.41999999999996,3.0
D08914,13,407.35,3.8
D08871,10,407.33000000000004,2.25
D07083,16,407.33,3.0
D05358,17,407.09999999999997,3.0
D07647,12,406.99,2.7777777777777777
D09639,17,406.86999999999995,2.857142857142857
D01499,9,406.83,4.142857142857143
D01882,11,406.73,3.5
D02980,12,406.71999999999997,2.8
D04811,12,406.71,3.5
D02069,18,406.69999999999993,2.75
D07213,11,406.67,4.0
D07680,20,406.66999999999996,3.5
D06847,13,406.63,3.8
D05016,15,406.61,2.6666666666666665
D09640,12,406.6,2.8
D01005,12,406.53999999999996,3.5
D03589,11,406.47,2.8333333333333335
D02113,14,406.46,3.4
D07745,12,406.24,2.0
D09927,11,406.15,4.0
D04605,13,406.0,2.75
D05206,14,405.99000000000007,3.5
D07337,14,405.97,3.6666666666666665
D00764,10,405.97,4.25
D09521,9,405.95000000000005,2.0
D05294,15,405.89000000000004,3.75
D00900,18,405.84999999999997,3.0
D05744,13,405.75,3.0
D08146,13,405.74,3.75
D05842,12,405.69999999999993,1.75
D08906,14,405.69000000000005,4.5
D06676,14,405.62,4.5
D04736,12,405.61,2.3333333333333335
D08231,15,405.54,3.6666666666666665
D03930,10,405.40999999999997,
D08714,16,405.25,3.142857142857143
D00062,16,405.14000000000004,2.0
D03643,11,405.05000000000007,3.0
D01658,11,405.04,4.0
D00566,14,405.03999999999996,3.8
D01030,12,404.97,1.3333333333333333
D04511,13,404.78,2.0
D00032,15,404.64,4.0
D05529,13,404.58,3.3333333333333335
D00347,13,404.5199999999999,3.0
D08943,12,404.47,3.0
D09924,15,404.46000000000004,2.25
D09173,13,404.46,2.857142857142857
D01621,13,404.45,2.0
D07934,18,404.43000000000006,3.75
D04044,12,404.38,3.0
D00554,16,404.37,2.2
D03597,15,404.35,2.75
D06979,14,404.34,4.333333333333333
D02645,14,404.31,3.5
D06281,17,404.2099999999999,2.4
D03238,11,404.2,3.0
D05130,13,404.18,2.8333333333333335
D02310,12,404.16,2.75
D08725,12,404.11,2.25
D03096,12,404.05999999999995,2.6666666666666665
D03699,10,403.96,2.75
D00780,14,403.96,3.125
D05911,14,403.95,2.4
D09237,14,403.87999999999994,3.0
D04037,14,403.85999999999996,3.0
D04129,13,403.85,2.4
D07944,11,403.84,3.25
D06936,17,403.75000000000006,3.0
D06094,15,403.69,4.0
D03954,13,403.66999999999996,2.4
D08540,12,403.65999999999997,1.0
D04757,13,403.61,2.6
D02011,12,403.59000000000003,3.0
D03917,14,403.58,3.25
D02885,13,403.56999999999994,2.5
D05296,15,403.53,2.6666666666666665
D04996,14,403.48999999999995,3.5
D03834,10,403.48,4.0
D03151,16,403.47,3.1666666666666665
D01069,15,403.44,2.3333333333333335
D08390,12,403.32000000000005,2.2
D09614,14,403.28,3.6
D04556,14,403.27,2.6666666666666665
D01360,12,403.1,2.5
D00367,11,403.08000000000004,3.4
D08648,14,403.02000000000004,4.0
D02349,12,402.97,1.6666666666666667
D07702,14,402.95,2.0
D00092,12,402.81000000000006,2.3333333333333335
D01314,14,402.81,2.6666666666666665
D06717,14,402.77,3.3333333333333335
D08329,13,402.56,3.5
D09774,16,402.50000000000006,4.0
D06789,13,402.46000000000004,2.75
D04005,17,402.44999999999993,3.111111111111111
D03221,15,402.43999999999994,2.5
D02629,12,402.37,3.25
D06544,10,402.35,3.4
D01001,15,402.26,3.0
D07900,12,402.1699999999999,2.5
D02700,16,402.09000000000003,4.5
D06421,10,402.05,4.0
D04353,14,401.91999999999996,2.0
D05659,13,401.8299999999999,2.75
D07156,17,401.76000000000005,2.7142857142857144
D03133,13,401.67,2.857142857142857
D02856,11,401.59999999999997,3.5
D05356,13,401.59,2.3333333333333335
D04668,12,401.57,2.5714285714285716
D06005,12,401.55000000000007,2.0
D06458,16,401.46999999999997,3.1666666666666665
D01517,12,401.46000000000004,3.4285714285714284
D07547,11,401.40999999999997,1.5
D07226,14,401.34,2.75
D00831,15,401.34,2.8
D03371,13,401.31000000000006,2.75
D06335,11,401.29,4.0
D08478,14,401.26000000000005,4.333333333333333
D09464,14,401.02,2.5
D01830,11,400.9100000000001,2.75
D04872,12,400.48999999999995,2.6
D05414,14,400.27,3.5
D03338,12,400.2,2.2
D06578,14,400.16,3.0
D09646,12,400.10999999999996,5.0
D02850,13,400.09000000000003,1.0
D09671,11,400.08000000000004,3.5
D00343,14,400.08000000000004,4.0
D08177,14,400.08,3.0
